topic_id,topic_label,rank,paper_id,year,title,decision,avg_rating,avg_rating_z_year,topic_prob,openreview_url,semantic_scholar_search_url
51,Bayesian inference,2,1vyAG6j9PE,2023,Unexpected Improvements to Expected Improvement for Bayesian Optimization,Accept (spotlight),7.25,1.1348253832598056,1.0,https://openreview.net/forum?id=1vyAG6j9PE,https://www.semanticscholar.org/search?q=Unexpected+Improvements+to+Expected+Improvement+for+Bayesian+Optimization
51,Bayesian inference,3,TVD3wNVH9A,2023,Bounce: Reliable High-Dimensional Bayesian Optimization for Combinatorial and Mixed Spaces,Accept (poster),6.8,0.757902568734561,1.0,https://openreview.net/forum?id=TVD3wNVH9A,https://www.semanticscholar.org/search?q=Bounce%3A+Reliable+High-Dimensional+Bayesian+Optimization+for+Combinatorial+and+Mixed+Spaces
51,Bayesian inference,4,T5UfIfmDbq,2024,Monte Carlo Tree Search based Space Transfer for Black Box Optimization,Accept (spotlight),6.75,0.7452713029521708,1.0,https://openreview.net/forum?id=T5UfIfmDbq,https://www.semanticscholar.org/search?q=Monte+Carlo+Tree+Search+based+Space+Transfer+for+Black+Box+Optimization
51,Bayesian inference,5,da0ZJatRCN,2024,Active Learning for Derivative-Based Global Sensitivity Analysis with Gaussian Processes,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=da0ZJatRCN,https://www.semanticscholar.org/search?q=Active+Learning+for+Derivative-Based+Global+Sensitivity+Analysis+with+Gaussian+Processes
52,self-supervised learning,1,dlCTmEyq6y,2024,Semi-Supervised Sparse Gaussian Classification: Provable Benefits of Unlabeled Data,Accept (spotlight),7.25,1.1667846768252146,1.0,https://openreview.net/forum?id=dlCTmEyq6y,https://www.semanticscholar.org/search?q=Semi-Supervised+Sparse+Gaussian+Classification%3A+Provable+Benefits+of+Unlabeled+Data
52,self-supervised learning,2,Z8TjsPFBSx,2023,Characterizing the Impacts of Semi-supervised Learning for Weak Supervision,Accept (poster),6.6,0.5903813178344521,1.0,https://openreview.net/forum?id=Z8TjsPFBSx,https://www.semanticscholar.org/search?q=Characterizing+the+Impacts+of+Semi-supervised+Learning+for+Weak+Supervision
52,self-supervised learning,3,utreNaM1VY,2023,Can semi-supervised learning use all the data effectively? A lower bound perspective,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=utreNaM1VY,https://www.semanticscholar.org/search?q=Can+semi-supervised+learning+use+all+the+data+effectively%3F+A+lower+bound+perspective
52,self-supervised learning,4,geLARFEK8O,2023,Combating Representation Learning Disparity with Geometric Harmonization,Accept (spotlight),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=geLARFEK8O,https://www.semanticscholar.org/search?q=Combating+Representation+Learning+Disparity+with+Geometric+Harmonization
52,self-supervised learning,5,lkBygTc0SI,2023,Do SSL Models Have Déjà Vu? A Case of Unintended Memorization in Self-supervised Learning,Accept (poster),6.5,0.5066206923843978,1.0,https://openreview.net/forum?id=lkBygTc0SI,https://www.semanticscholar.org/search?q=Do+SSL+Models+Have+D%C3%A9j%C3%A0+Vu%3F+A+Case+of+Unintended+Memorization+in+Self-supervised+Learning
53,dexterous manipulation / grasping,1,Glt37xoU7e,2024,Omnigrasp: Grasping Diverse Objects with Simulated Humanoids,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=Glt37xoU7e,https://www.semanticscholar.org/search?q=Omnigrasp%3A+Grasping+Diverse+Objects+with+Simulated+Humanoids
53,dexterous manipulation / grasping,2,ecRaDicXxw,2023,DiffVL: Scaling Up Soft Body Manipulation using Vision-Language Driven Differentiable Physics,Accept (poster),6.0,0.08781756513412584,1.0,https://openreview.net/forum?id=ecRaDicXxw,https://www.semanticscholar.org/search?q=DiffVL%3A+Scaling+Up+Soft+Body+Manipulation+using+Vision-Language+Driven+Differentiable+Physics
53,dexterous manipulation / grasping,3,fwvfxDbUFw,2023,Learning Score-based Grasping Primitive for Human-assisting Dexterous Grasping,Accept (poster),6.0,0.08781756513412586,1.0,https://openreview.net/forum?id=fwvfxDbUFw,https://www.semanticscholar.org/search?q=Learning+Score-based+Grasping+Primitive+for+Human-assisting+Dexterous+Grasping
53,dexterous manipulation / grasping,4,QeWibaTmnn,2024,Grasp as You Say: Language-guided Dexterous Grasp Generation,Accept (poster),5.75,-0.09775544479391682,1.0,https://openreview.net/forum?id=QeWibaTmnn,https://www.semanticscholar.org/search?q=Grasp+as+You+Say%3A+Language-guided+Dexterous+Grasp+Generation
53,dexterous manipulation / grasping,5,6FYh6gxzPf,2024,Active Perception for Grasp Detection via Neural Graspness Field,Accept (poster),5.5,-0.30851213173043873,1.0,https://openreview.net/forum?id=6FYh6gxzPf,https://www.semanticscholar.org/search?q=Active+Perception+for+Grasp+Detection+via+Neural+Graspness+Field
54,speculative decoding / inference,1,8iPobEKUUA,2024,Efficient Minimum Bayes Risk Decoding using Low-Rank Matrix Completion Algorithms,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=8iPobEKUUA,https://www.semanticscholar.org/search?q=Efficient+Minimum+Bayes+Risk+Decoding+using+Low-Rank+Matrix+Completion+Algorithms
54,speculative decoding / inference,2,rk2L9YGDi2,2024,Sequoia: Scalable and Robust Speculative Decoding,Accept (spotlight),6.5,0.534514616015649,1.0,https://openreview.net/forum?id=rk2L9YGDi2,https://www.semanticscholar.org/search?q=Sequoia%3A+Scalable+and+Robust+Speculative+Decoding
54,speculative decoding / inference,3,5G7ve8E1Lu,2024,Grammar-Aligned Decoding,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=5G7ve8E1Lu,https://www.semanticscholar.org/search?q=Grammar-Aligned+Decoding
54,speculative decoding / inference,4,Ni9kebsSTt,2024,Nearest Neighbor Speculative Decoding for LLM Generation and Attribution,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=Ni9kebsSTt,https://www.semanticscholar.org/search?q=Nearest+Neighbor+Speculative+Decoding+for+LLM+Generation+and+Attribution
54,speculative decoding / inference,5,dLnduWGTB4,2024,QUEST: Quality-Aware Metropolis-Hastings Sampling for Machine Translation,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=dLnduWGTB4,https://www.semanticscholar.org/search?q=QUEST%3A+Quality-Aware+Metropolis-Hastings+Sampling+for+Machine+Translation
55,face identity / deepfake detection,1,FNzpVTpNbN,2024,DiffusionFake: Enhancing Generalization in Deepfake Detection via Guided Stable Diffusion,Accept (poster),6.5,0.5345146160156489,1.0,https://openreview.net/forum?id=FNzpVTpNbN,https://www.semanticscholar.org/search?q=DiffusionFake%3A+Enhancing+Generalization+in+Deepfake+Detection+via+Guided+Stable+Diffusion
55,face identity / deepfake detection,2,4bJufOS6No,2024,On Learning Multi-Modal Forgery Representation for Diffusion Generated Video Detection,Accept (poster),6.2,0.28160659169182267,1.0,https://openreview.net/forum?id=4bJufOS6No,https://www.semanticscholar.org/search?q=On+Learning+Multi-Modal+Forgery+Representation+for+Diffusion+Generated+Video+Detection
55,face identity / deepfake detection,3,X2UMdvcmMo,2024,FuseAnyPart: Diffusion-Driven Facial Parts Swapping via Multiple Reference Images,Accept (spotlight),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=X2UMdvcmMo,https://www.semanticscholar.org/search?q=FuseAnyPart%3A+Diffusion-Driven+Facial+Parts+Swapping+via+Multiple+Reference+Images
55,face identity / deepfake detection,4,KKrj1vCQaG,2024,RectifID: Personalizing Rectified Flow with Anchored Classifier Guidance,Accept (poster),6.0,0.1130012421426051,1.0,https://openreview.net/forum?id=KKrj1vCQaG,https://www.semanticscholar.org/search?q=RectifID%3A+Personalizing+Rectified+Flow+with+Anchored+Classifier+Guidance
55,face identity / deepfake detection,5,OGQWZ3p0Zn,2023,Inserting Anybody in Diffusion Models via Celeb Basis,Accept (poster),6.0,0.08781756513412586,1.0,https://openreview.net/forum?id=OGQWZ3p0Zn,https://www.semanticscholar.org/search?q=Inserting+Anybody+in+Diffusion+Models+via+Celeb+Basis
